46779917	162201276
46779917	174089947
46779917	177348275
46779917	200272165
46779917	264305429
7470759	4052060
7470759	20265487
7470759	21921222
16471863	10258387
255128202	1430623
255128202	18056716
255128202	18298725
255128202	19828934
255128202	112680123
255128202	127349375
255128202	134083581
255128202	138241715
255128202	146188712
255128202	160626287
20486847	1986123
20486847	10164349
20486847	11725779
20486847	13720282
20486847	18456986
20486847	102177627
5037300	12135189
5037300	23313508
5037300	25094205
5037300	35681326
5037300	50108384
5037300	100445796
5037300	133527394
5037300	145695526
5037300	149207216
5037300	172018852
5037300	277015962
9422847	2434813
9422847	3956104
9422847	4149446
9422847	5009533
9422847	11043934
9422847	34858653
9422847	145112457
85840334	1323589
85840334	1986123
85840334	3954158
85840334	5125373
85840334	5531213
85840334	11725779
85840334	12960914
85840334	13182320
85840334	15527134
85840334	18456986
85840334	48068166
85840334	142329739
85840334	204832122
8837659	4052060
8837659	7464433
8837659	20265487
8837659	21921222
8837659	112599283
8837659	135791188
10825723	1061120
10825723	10811357
62234046	11192430
62234046	11279220
62234046	43654659
62234046	142832773
62234046	214693726
62234046	267465477
3692658	1430623
3692658	1597329
3692658	2434813
3692658	14053065
3692658	14792248
3692658	30228694
3692658	32060685
3692658	126963218
3692658	148078103
3692658	204521023
21664755	17856712
21664755	129015017
21664755	162201276
21664755	174089947
41355690	1430623
41355690	10815030
41355690	11720694
41355690	13529863
41355690	17083168
41355690	18398908
41355690	19325890
41355690	19524290
41355690	21763063
41355690	22718409
41355690	25874637
41355690	30779947
41355690	34324718
41355690	36652845
41355690	114488651
41355690	122279276
41355690	142423351
41355690	222053817
43137720	11380344
43137720	12173839
43137720	13080486
43137720	31608254
43137720	33351441
43137720	33559237
43137720	36376641
43137720	36784106
43137720	127468897
43137720	135785802
43137720	172018852
43137720	173743934
43137720	179182316
43137720	227566252
43137720	249804078
43137720	264704004
25067376	116322591
52827864	1986123
52827864	3067471
52827864	3954158
52827864	5125373
52827864	5198680
52827864	11185615
52827864	11725779
52827864	12391718
52827864	15175982
52827864	18012282
52827864	18683067
52827864	31625658
52827864	40311210
52827864	140347271
190898407	121228890
190898407	133982362
6458836	52933206
95102237	16454960
85652621	6260895
58043580	31109113
58043580	38524160
58043580	51719364
58043580	55450055
58043580	57170122
58043580	103696147
58043580	173205713
58043580	199732003
21532409	13702150
21532409	18729516
21532409	108819778
21532409	142423351
96056894	23709219
96056894	26224115
96056894	93540230
96056894	133202112
96056894	134662608
96056894	155412872
153593564	11550714
48194498	32969504
48194498	155303027
48194498	182752284
20497622	106371511
18258102	10204480
18258102	12890693
18258102	153538228
73659726	129015017
73659726	174089947
43569982	1316642
43569982	2333910
43569982	3692658
43569982	4196287
43569982	10319251
43569982	10447492
43569982	11017364
43569982	12137782
43569982	14507047
43569982	14647760
43569982	15540208
43569982	16365454
43569982	18361580
43569982	22320032
43569982	23154892
43569982	26361037
43569982	27783724
43569982	30145196
43569982	32962736
43569982	38081229
43569982	39729302
43569982	40683180
43569982	100366749
43569982	110058977
43569982	134886058
43569982	149587500
43569982	153893783
43569982	156803667
148078103	14792248
148078103	126963218
42622455	1430623
42622455	14663727
42622455	14792248
42622455	23323586
42622455	32060685
42622455	40408957
42622455	40474376
42622455	126963218
42622455	204521023
61312560	30043292
61312560	34452003
61312560	54239631
32969504	155303027
32969504	182752284
5763884	5501592
14089556	12531127
16870479	16857014
16870479	116322591
16870479	123074698
16870479	133364927
7551428	6732642
7551428	7020052
7551428	7091648
7551428	10566069
7551428	14332655
7551428	14442515
7551428	14827615
7551428	24354949
7551428	48018218
7551428	49670134
7551428	57196689
7551428	58047735
7551428	101559767
7551428	190276896
7551428	227310944
113754719	109149614
53683224	229940
53683224	21664755
53683224	46779917
53683224	49764119
53683224	264305429
57090656	3954158
57090656	5125373
57090656	10156834
57090656	11178917
57090656	13465037
57090656	13720282
57090656	17684737
57090656	17858768
57090656	18456986
57090656	18642174
57090656	20486847
57090656	22334567
57090656	27216328
57090656	28764793
57090656	31141651
57090656	38453204
57090656	42220567
57090656	53153241
57090656	102177627
57090656	136479117
57090656	197010356
57090656	221170729
57090656	232228058
42430286	14315211
42430286	19166922
42430286	37754758
79149691	4439873
79149691	12173839
79149691	13080486
79149691	33351441
79149691	33559237
79149691	36376641
79149691	36784106
79149691	43137720
79149691	50579482
79149691	56328483
79149691	62812528
79149691	127468897
79149691	173743934
79149691	179182316
79149691	227566252
79149691	264704004
2434813	1430623
2434813	11043934
2434813	14053065
2434813	14792248
2434813	126963218
2434813	135897186
2434813	145112457
2434813	182752284
2434813	204521023
3129614	1777768
54239631	229940
54239631	3866081
54239631	3954158
54239631	10447492
54239631	13677960
54239631	14046900
54239631	28030344
54239631	32380011
54239631	32978904
54239631	34452003
54239631	46779917
54239631	48585537
54239631	49764119
54239631	127094486
14046900	11809891
14046900	13677960
6403648	3954158
6403648	4949115
6403648	23059040
6403648	43767190
6403648	62607694
6403648	155654916
6403648	180950472
37029539	204832122
96638186	6403648
96638186	23059040
96638186	31973315
96638186	100650135
95700990	18361580
95700990	22320032
95700990	43569982
95700990	100366749
95700990	153893783
92555620	2070138
92555620	7917558
92555620	7963213
92555620	15053505
92555620	16857014
92555620	18159255
92555620	116322591
9377535	1342542
9377535	2070138
9377535	5329303
9377535	6741492
9377535	7917558
9377535	7963213
9377535	15053505
9377535	16857014
9377535	18159255
9377535	31889418
9377535	92555620
9377535	116322591
9377535	133371977
26495729	152544338
84069612	15175982
84069612	18012282
84069612	31625658
84069612	52827864
122451881	106576192
17169127	12960914
74230538	3373580
74230538	10467437
74230538	15389718
74230538	42010769
74230538	52359563
74230538	119256304
74230538	139399877
74230538	166187465
66948238	5125373
66948238	5198680
66948238	12391718
66948238	40311210
66948238	52827864
21921222	10408210
21921222	11511815
21921222	20265487
21921222	112599283
72515198	4606439
72515198	14210723
72515198	18086321
72515198	25094828
72515198	41665435
26361037	2333910
26361037	10283743
26361037	14507047
26361037	14647760
26361037	15540208
26361037	16365454
26361037	18361580
26361037	22320032
26361037	23154892
26361037	100366749
26361037	110058977
26361037	153893783
60579311	5858122
60579311	10815030
60579311	13529863
60579311	13702150
60579311	17083168
60579311	18729516
60579311	19325890
60579311	19524290
60579311	21532409
60579311	21763063
60579311	22718409
60579311	30779947
60579311	33727380
60579311	41355690
60579311	52152423
60579311	108819778
60579311	114488651
60579311	122279276
60579311	142423351
60579311	222053817
3122586	10409619
95168442	60579311
47060194	12959930
47060194	22008617
47060194	247635033
16702007	155303027
21779664	10776025
21779664	14389864
21779664	15918190
20265487	10408210
20265487	11511815
20265487	112599283
20265487	135791188
10447492	100366749
9427157	1342542
9427157	2070138
9427157	2749062
9427157	5329303
9427157	6741492
9427157	7917558
9427157	7963213
9427157	9377535
9427157	11487191
9427157	13748992
9427157	15053505
9427157	16857014
9427157	18159255
9427157	25067376
9427157	31889418
9427157	32203177
9427157	33778354
9427157	39533113
9427157	45800931
9427157	92555620
9427157	108171322
9427157	116322591
9427157	133364927
9427157	133371977
9427157	137832442
9427157	139553381
9427157	140549940
9427157	153930067
23154892	18361580
23154892	22320032
19820139	178066976
19820139	181760378
8594087	5795247
8594087	6353471
8594087	7114222
8594087	13677960
8594087	14046900
8594087	28030344
8594087	32380011
8594087	48585537
8594087	49764119
8594087	54239631
8594087	81294336
7495964	1430623
7495964	2434813
7495964	3692658
7495964	4379549
7495964	14053065
7495964	14792248
7495964	30228694
7495964	32060685
7495964	40474376
7495964	47241883
7495964	126963218
7495964	204521023
22334567	12739618
22334567	13720282
22334567	17858768
22334567	18456986
22334567	18642174
22334567	193874768
22334567	221170729
12542453	11380344
29914808	11380344
29914808	12601982
29914808	19573259
29914808	21751641
29914808	112196485
29914808	131719946
29914808	144234079
29914808	144290839
29914808	180304393
29914808	194496718
29914808	273127213
10261821	102347779
23208097	14315211
23208097	18425953
23208097	19166922
7485082	155412872
82261201	7461490
82261201	10815030
82261201	11720694
82261201	13529863
82261201	17083168
82261201	18398908
82261201	19325890
82261201	19524290
82261201	21763063
82261201	30779947
82261201	36652845
82261201	41355690
82261201	60579311
82261201	63343457
82261201	64350261
82261201	70408316
82261201	80692789
82261201	114488651
82261201	122279276
82261201	142423351
82261201	222053817
6648139	6260895
6648139	18057703
6648139	34097519
6648139	35799810
6648139	56510284
6648139	58116182
6648139	58560172
6648139	153438732
33968523	11178917
33968523	11725779
33968523	13182320
33968523	13720282
33968523	17858768
33968523	18456986
33968523	22334567
33968523	27216328
33968523	28764793
33968523	30900009
33968523	197010356
33968523	221170729
33968523	223451497
19650093	123825667
150299667	116322591
150299667	137832442
58067802	19366412
58067802	54994227
23313508	12135189
23313508	100445796
23313508	133527394
23313508	145695526
23313508	149207216
23313508	172018852
39346724	22226784
39346724	221390534
16314240	10467437
37897827	127094486
85588696	1430623
85588696	1854058
85588696	3866081
85588696	3954158
85588696	5459748
85588696	5507685
85588696	7861140
85588696	10646613
85588696	10946779
85588696	12959930
85588696	14332655
85588696	17251608
85588696	22008617
85588696	31426026
85588696	37938804
85588696	151550930
85588696	180950472
85588696	216238908
85588696	217716616
85588696	223451497
22320032	14507047
22320032	14647760
22320032	16365454
22320032	18361580
22320032	100366749
22320032	134886058
22320032	153893783
8617655	2753927
8617655	3866081
8617655	11554739
8617655	15389718
8617655	42003839
8617655	50416813
8617655	119256304
8617655	180950472
8856271	10204480
8856271	12890693
8856271	19031007
203081070	10403319
185642977	12531127
185642977	14089556
185642977	18467047
185642977	142921868
134662608	133202112
91996021	1430623
91996021	3510250
91996021	5135442
91996021	7675858
91996021	10354426
91996021	11226794
91996021	13469482
91996021	23733720
91996021	34815875
91996021	38556642
91996021	38717230
91996021	43013577
91996021	43384256
91996021	100285720
91996021	123146790
91996021	194609240
91996021	203849570
19092392	134994424
63873115	19366412
63873115	34384188
63873115	54921420
63873115	54994227
63873115	61415340
63873115	62849411
63873115	139964414
54793934	11178917
54793934	13720282
54793934	28764793
54793934	221170729
184487152	125621439
19433822	12960914
57468551	1430623
57468551	54282665
57468551	100285720
57468551	150843053
57468551	194609240
57468551	203849570
57468551	208847744
84747381	4861180
84747381	5454374
84747381	7038336
84747381	26495729
84747381	33264008
84747381	126484596
216238908	180950472
102177627	10156834
37828092	13211653
37828092	13406993
37828092	19219337
37828092	21262854
37828092	147543482
11973762	104242334
91953862	1430623
91953862	13405645
91953862	30290840
91953862	40591062
91953862	54789562
91953862	87078532
91953862	103837514
91953862	129015017
91953862	152132496
91953862	152921158
91953862	176250258
91953862	267857167
14332655	10566069
14332655	101559767
34257569	123198048
54921420	11720694
54921420	13529863
54921420	13922436
54921420	17083168
54921420	18398908
54921420	19366412
54921420	19524290
54921420	21763063
54921420	26519832
54921420	30779947
54921420	34324718
54921420	34384188
54921420	36652845
54921420	41355690
54921420	114488651
54921420	122279276
54921420	139964414
54921420	142071244
54921420	216666854
7969914	6732642
7969914	7020052
7969914	7091648
7969914	7551428
7969914	10566069
7969914	14332655
7969914	14442515
7969914	49670134
7969914	57196689
7969914	58047735
7969914	101559767
7969914	227310944
78361590	19219337
78361590	40683180
4052060	20265487
4052060	21921222
4052060	26984176
4052060	28631265
6879075	14647760
6879075	18361580
6879075	22320032
6879075	26361037
6879075	30145196
6879075	32962736
6879075	38081229
6879075	43569982
6879075	43790339
6879075	50327628
18642174	10156834
18642174	11178917
18642174	13465037
18642174	17684737
18642174	17858768
18642174	18456986
18642174	102177627
23103482	229940
23103482	17856712
23103482	21664755
23103482	105828322
23103482	158888246
23103482	174089947
23103482	200272165
49793237	13643770
4439873	1430623
4439873	3158892
4439873	3866081
4439873	3954158
4439873	10319251
4439873	11380344
4439873	11550714
4439873	13080486
4439873	18456986
4439873	25554375
4439873	30863460
4439873	31608254
4439873	34659290
4439873	43137720
4439873	125177161
4439873	127468897
4439873	135785802
4439873	136090062
4439873	136546415
4439873	146151125
4439873	153593564
4439873	180950472
4439873	186134289
4439873	197010356
4439873	223451497
4439873	232228058
4439873	233508160
4439873	249804078
4439873	264704004
9594941	10173699
9594941	10217161
9594941	12784552
9594941	13484074
9594941	18565587
9594941	27216353
9594941	54347283
15918190	14389864
39729302	30145196
29121181	190898407
61246868	59766436
61246868	232090440
56067667	21259518
56067667	22096663
56067667	150840147
52359563	10467437
52359563	119256304
52359563	139399877
52359563	166187465
87289382	10164349
87289382	11725779
87289382	13720282
87289382	18456986
87289382	20486847
87289382	27216328
87289382	30900009
87289382	42220567
87289382	59396149
87289382	84622022
87289382	150559409
87289382	168411113
87289382	223451497
152573044	140347271
154451575	127468897
24933751	17251608
155303027	1430623
155303027	103355620
5675463	33264008
46780086	3522316
71056653	31983038
9184713	21907538
18642952	12531127
18642952	14089556
18642952	142921868
18642952	185642977
144290839	12601982
144290839	112196485
144290839	131719946
144290839	144234079
18012282	10164349
18012282	11185615
18012282	11725779
18012282	12391718
18012282	12960914
18012282	15527134
18012282	16124089
18012282	16381039
18012282	144294715
23038034	1323589
23038034	1986123
23038034	12391718
23038034	15527134
62849411	19366412
62849411	54921420
62849411	54994227
62849411	61415340
62849411	139964414
21262854	13211653
21262854	13406993
21262854	19219337
21262854	147543482
6922873	5858122
6922873	13529863
6922873	13702150
6922873	19325890
6922873	21532409
6922873	21763063
6922873	22718409
6922873	33727380
6922873	41355690
6922873	52152423
6922873	60579311
6922873	64350261
6922873	108819778
6922873	114488651
6922873	122279276
6922873	142423351
6922873	222053817
182187846	118603226
78336484	2333910
78336484	14507047
78336484	14647760
78336484	18361580
78336484	22320032
78336484	26361037
78336484	30145196
78336484	32962736
78336484	43569982
78336484	43790339
78336484	110058977
78336484	134886058
78336484	153893783
11216966	10534034
11216966	110641855
74055809	18056716
74055809	19828934
74055809	27427617
74055809	28774038
74055809	41249614
74055809	73377497
74055809	112680123
74055809	127349375
74055809	134083581
74055809	138241715
74055809	146188712
74055809	160626287
74055809	255128202
77839432	1986123
77839432	5125373
77839432	5198680
77839432	10091161
77839432	11725779
77839432	12391718
77839432	15175982
77839432	16381039
77839432	18012282
77839432	18683067
77839432	31625658
77839432	37882971
77839432	40311210
77839432	52827864
77839432	72342712
77839432	140347271
77839432	144294715
133364927	11487191
133364927	116322591
133364927	123074698
16513481	10261821
30228694	1430623
30228694	14792248
30228694	23323586
30228694	126963218
30228694	148078103
30228694	204521023
36652845	10815030
36652845	11720694
36652845	13529863
36652845	17083168
36652845	18398908
36652845	19325890
36652845	19524290
36652845	21763063
36652845	25874637
36652845	34324718
36652845	114488651
36652845	122279276
87078532	1430623
87078532	5328538
87078532	11223955
87078532	11825345
87078532	13405645
87078532	14315211
87078532	16860151
87078532	18056716
87078532	18298725
87078532	19828934
87078532	20825273
87078532	41249614
87078532	50860622
87078532	54789562
87078532	73377497
87078532	74055809
87078532	79533644
87078532	85212402
87078532	101504692
87078532	103837514
87078532	112680123
87078532	129015017
87078532	138241715
87078532	140943848
87078532	150840147
87078532	152132496
87078532	152921158
87078532	203849570
87078532	255128202
9095946	8926384
9095946	14315211
9095946	19166922
9095946	42430286
9961803	12531127
9961803	14089556
9961803	18467047
9961803	18642952
9961803	20568859
9961803	26210583
9961803	30462144
9961803	47218899
9961803	54257676
9961803	142921868
9961803	185642977
43790339	2333910
43790339	14647760
43790339	18361580
43790339	22320032
43790339	23154892
43790339	26361037
43790339	30145196
43790339	38081229
43790339	43569982
43790339	110058977
43790339	134886058
43790339	153893783
222053817	11720694
222053817	13529863
222053817	13702150
222053817	19325890
222053817	21532409
222053817	108819778
222053817	114488651
222053817	142423351
15527134	1323589
15527134	10164349
15527134	11725779
15527134	12391718
15527134	12960914
15527134	13182320
15527134	15175982
15527134	126065512
15527134	142329739
40474376	1430623
40474376	3692658
40474376	14663727
40474376	14719366
40474376	14792248
40474376	18530955
40474376	23323586
40474376	30228694
40474376	32060685
40474376	36600858
40474376	40408957
40474376	112420625
40474376	126963218
40474376	148078103
40474376	204521023
28002591	10467437
23800973	10811357
23800973	11979738
23800973	14761278
173743934	11550714
173743934	13080486
173743934	127468897
66320038	13211653
66320038	13406993
66320038	19219337
66320038	21262854
66320038	37828092
66320038	40466556
66320038	40683180
66320038	52914277
66320038	147543482
153893783	14647760
153893783	100366749
77942534	3503194
77942534	4004046
77942534	6683632
77942534	10534034
77942534	11216966
77942534	15353925
77942534	16277465
77942534	26190604
77942534	27520102
77942534	48174155
77942534	51499889
77942534	110641855
98626230	1061120
98626230	4693226
98626230	4823985
98626230	10403319
98626230	25390686
98626230	36476061
98626230	203081070
98626230	220130292
147548687	12688060
17856712	129015017
17856712	174089947
62959410	26093898
62959410	30106802
62959410	44366726
62959410	51505270
62959410	55595047
62959410	121871586
62959410	136479117
62959410	232228058
89720530	1430623
89720530	6225744
89720530	8926384
89720530	11223955
89720530	14315211
89720530	16860151
89720530	19828934
89720530	50860622
89720530	54510700
89720530	87078532
89720530	140943848
265797779	231974049
5459748	3866081
5459748	3954158
5459748	18565587
5459748	44706823
5459748	118603226
5459748	144664468
5459748	180950472
5459748	193238216
5459748	232228058
21751641	11380344
21751641	12601982
21751641	19573259
21751641	112196485
21751641	131719946
21751641	144234079
21751641	144290839
21751641	180304393
21751641	194496718
5795247	10447492
5795247	13677960
5795247	14046900
5795247	28030344
5795247	32380011
5795247	34452003
5795247	48585537
5795247	49764119
5795247	54239631
93880535	1316642
93880535	2333910
93880535	6879075
93880535	8454277
93880535	14507047
93880535	14647760
93880535	18361580
93880535	22320032
93880535	26361037
93880535	30145196
93880535	32962736
93880535	38081229
93880535	43569982
93880535	43790339
93880535	50327628
93880535	78336484
93880535	110058977
93880535	134886058
93880535	153893783
83385209	1430623
83385209	5858122
83385209	7461490
83385209	10815030
83385209	11720694
83385209	13529863
83385209	17083168
83385209	18398908
83385209	19325890
83385209	19524290
83385209	21763063
83385209	25874637
83385209	30779947
83385209	34324718
83385209	36652845
83385209	41355690
83385209	54921420
83385209	60579311
83385209	63343457
83385209	70408316
83385209	82261201
83385209	122279276
153239263	11226794
153239263	11825345
3338859	32827161
27959322	11383822
27959322	268885778
17684737	10156834
17684737	11178917
17684737	13465037
17684737	102177627
14482220	13664232
14482220	13666234
2556808	1359379
2556808	2060698
2556808	2279211
33351441	12173839
33351441	13080486
33351441	127468897
33351441	173743934
33351441	179182316
33351441	227566252
33351441	264704004
29623397	20439941
46553061	1430623
271973120	1430623
271973120	195920952
271973120	259362785
226772597	166187465
84860035	4439873
84860035	33351441
84860035	36784106
84860035	43137720
84860035	50579482
84860035	62812528
84860035	79149691
84860035	127468897
84860035	173743934
84860035	179182316
84860035	264704004
22718409	19325890
22718409	21532409
22718409	21763063
22718409	108819778
22718409	122279276
22718409	142423351
22718409	222053817
21763063	11720694
21763063	13529863
21763063	17083168
21763063	18398908
21763063	18729516
21763063	19325890
21763063	19366412
21763063	19524290
21763063	21532409
21763063	108819778
21763063	114488651
21763063	122279276
21763063	142423351
79320878	11380344
79320878	12542453
79320878	25554375
79320878	31556179
79320878	55517043
79320878	56449219
79320878	57172806
79320878	135785802
79320878	225242036
7675858	43013577
7675858	43384256
85212402	1430623
85212402	5328538
85212402	16860151
85212402	18056716
85212402	18298725
85212402	19828934
85212402	27427617
85212402	28774038
85212402	41249614
85212402	50860622
85212402	54510700
85212402	73377497
85212402	74055809
85212402	79533644
85212402	80593451
85212402	101504692
85212402	112680123
85212402	127349375
85212402	134083581
85212402	138241715
85212402	146188712
85212402	160626287
85212402	255128202
1430623	1081813
1430623	10261821
1430623	11222363
1430623	11223955
1430623	11226794
1430623	11720694
1430623	11825345
1430623	12336621
1430623	13529863
1430623	14053065
1430623	100285720
1430623	101258974
1430623	101504692
1430623	103837514
1430623	120098788
1430623	122279276
1430623	123146790
1430623	126963218
1430623	127094486
1430623	139964414
5643769	14315211
5643769	19166922
28498083	11550714
43767190	23059040
43767190	28341416
43767190	33806829
43767190	146890318
14442515	10566069
14442515	14332655
14442515	101559767
8014481	1430623
8014481	2434813
8014481	3954158
8014481	6225744
8014481	7495964
8014481	14053065
8014481	15842000
8014481	63343457
8014481	204521023
28762933	1430623
28762933	2067736
28762933	17791289
28762933	21313723
28762933	21600066
28762933	178066976
28762933	182752284
93854746	4439873
93854746	11383822
93854746	11550714
93854746	27959322
93854746	30863460
93854746	31608254
93854746	34659290
93854746	40371924
93854746	43137720
93854746	62812528
93854746	87169793
93854746	89483452
93854746	127468897
97562048	13556884
97562048	219653625
256734608	11383822
149207216	12135189
149207216	100445796
149207216	133527394
149207216	145695526
13446096	10446266
26917883	14163617
70408316	10815030
70408316	11720694
70408316	13529863
70408316	17083168
70408316	18398908
70408316	19524290
70408316	21763063
70408316	25874637
70408316	30779947
70408316	34324718
70408316	36652845
70408316	41355690
70408316	63343457
70408316	114488651
70408316	122279276
145552078	10164349
145552078	12377484
73377497	1430623
73377497	5328538
73377497	11223955
73377497	18056716
73377497	18298725
73377497	19828934
73377497	27427617
73377497	28774038
73377497	41249614
73377497	101504692
73377497	112680123
73377497	127349375
73377497	134083581
73377497	138241715
73377497	146188712
73377497	160626287
73377497	255128202
38717230	1430623
38717230	13469482
38717230	23733720
38717230	34815875
38717230	38556642
38717230	123146790
42003839	10467437
42003839	166187465
59766436	232090440
135089677	1061120
135089677	1306776
135089677	10811357
135089677	10825723
135089677	11979738
92130691	271973120
34815875	1430623
6087140	1430623
6087140	40702668
19951779	104242334
19951779	141357493
99455096	30294113
99455096	76724410
99455096	231974049
99455096	243170657
18056716	112680123
18056716	127349375
18056716	134083581
18056716	138241715
18056716	146188712
18056716	160626287
194236389	1430623
47241883	1430623
47241883	3692658
47241883	4379549
47241883	14663727
47241883	14719366
47241883	14792248
47241883	18530955
47241883	23323586
47241883	30228694
47241883	32060685
47241883	36600858
47241883	40408957
47241883	40474376
47241883	40530497
47241883	42622455
47241883	112420625
47241883	126963218
47241883	148078103
47241883	204521023
56493871	12601982
56493871	19573259
56493871	21751641
56493871	29914808
56493871	52205930
56493871	53679869
56493871	112196485
56493871	131719946
56493871	144234079
56493871	144290839
56493871	180304393
56493871	194496718
56493871	273127213
4861180	26495729
4861180	33264008
4861180	152544338
20378029	193874768
26093898	121871586
26093898	136479117
26093898	144664468
26093898	221170729
26093898	232228058
38081229	10283743
38081229	10319251
38081229	10447492
38081229	14647760
38081229	15540208
38081229	18361580
38081229	22320032
38081229	26361037
38081229	30145196
38081229	100366749
38081229	153893783
38081229	156803667
9757586	4052060
9757586	7470759
9757586	8837659
9757586	20265487
9757586	21921222
9757586	26984176
9757586	135791188
27581149	16595146
15389718	1430623
15389718	10467437
15389718	11550714
15389718	103492802
15389718	119256304
15389718	127094486
15389718	139399877
15389718	151704446
17033013	10337727
17033013	142803650
17033013	156803667
17033013	165056825
11720694	114488651
65487026	11525123
5858122	10815030
5858122	13529863
5858122	13702150
5858122	17083168
5858122	19325890
5858122	19524290
5858122	21532409
5858122	21763063
5858122	22718409
5858122	30779947
5858122	33727380
5858122	36652845
5858122	41355690
5858122	52152423
5858122	108819778
5858122	122279276
5858122	142423351
5858122	222053817
92533033	3553484
6257528	3866081
6257528	3954158
6257528	5828725
6257528	24453940
58047735	10566069
58047735	14332655
58047735	14442515
58047735	14827615
58047735	24354949
58047735	48018218
58047735	49670134
58047735	57196689
58047735	101559767
58047735	190276896
58047735	227310944
56106507	229940
56106507	1359379
56106507	2060698
56106507	2279211
56106507	2556808
56106507	17211207
56106507	21664755
56106507	23103482
56106507	34827327
56106507	46779917
56106507	49764119
56106507	105828322
56106507	120233971
56106507	136174995
56106507	153141938
56106507	158888246
56106507	200272165
72917243	20820660
72917243	31109113
72917243	51719364
72917243	55450055
72917243	57170122
72917243	58043580
72917243	103696147
72917243	109149614
72917243	173205713
72917243	199732003
83739177	3522316
83739177	5470500
83739177	13622242
83739177	22567309
83739177	24213312
83739177	265797779
32827161	13462893
6580986	14663727
6580986	23323586
6580986	40408957
6580986	40474376
6580986	47241883
6580986	51945324
6580986	204521023
61943294	5125373
61943294	11178917
61943294	17858768
61943294	18642174
61943294	22334567
61943294	31141651
61943294	42220567
61943294	102177627
61943294	221170729
61943294	232228058
152544338	126484596
121923737	10268133
121923737	11261268
7861140	2070138
7861140	3590309
7861140	3866081
7861140	3954158
7861140	5459748
7861140	5957571
7861140	10646613
7861140	11550714
7861140	14332655
7861140	28599889
7861140	30900009
7861140	35304566
7861140	44706823
7861140	151550930
7861140	180950472
54562361	1430623
54562361	2434813
54562361	3286649
54562361	3956104
54562361	4149446
54562361	5009533
54562361	11043934
54562361	34858653
54562361	135897186
54562361	145112457
63495536	20378029
63495536	193874768
55256644	4140907
55256644	123198048
3510250	1430623
3510250	194609240
22008617	12959930
7917558	1342542
7917558	2070138
7917558	15053505
7917558	16857014
14163617	104525921
14163617	107912842
142329739	1323589
142329739	11725779
142329739	12960914
62787594	23059040
62787594	62607694
15228599	13664232
15228599	13666234
34384188	19366412
34384188	139964414
63199563	5530248
63199563	11525123
63199563	14046900
63199563	49764119
7020052	6732642
7020052	10566069
7020052	14332655
7020052	14442515
7020052	14827615
7020052	24354949
7020052	48018218
